"","Int_est","DJ_est","DN_est","AC_est","Intp","DJp","DNp","ACp","Rsquared","Adj Rsquared"
"3322",5.41627109954342,-0.699570302768921,0.622505395431915,0.000121957901858342,4.51893285150543e-41,0.00114300093851951,0.00436128542544667,7.05253757013805e-08,0.166051224482358,0.159812206211652
"3323",5.30828521224289,-0.78659483267979,0.850220648731623,0.000124809197214701,1.74087547558761e-51,3.94448032389215e-05,1.69805767162773e-05,4.67806956041265e-11,0.221928541956277,0.216107558479641
"3324",5.13423322754723,-0.789113174585338,0.802200791290572,0.000137076140293932,3.26345141928505e-47,4.58589758627583e-05,4.09271482487022e-05,3.47227974956777e-15,0.28185233445793,0.276479658655869
"3325",5.61000634239874,-0.837139083860909,0.943622325894518,9.61162555837475e-05,4.76727828014843e-50,4.01639450276716e-05,5.04392538111381e-06,5.65761807454616e-08,0.221830587135455,0.216008870829735
"3326",5.25457022182509,-0.721984833226312,1.09536476306302,0.000112810984222235,7.61912088788464e-46,0.000392930178272623,1.41299415750058e-07,2.16153482049252e-10,0.238487204405448,0.232790101196511
"3327",5.44324470042477,-0.855163618184737,0.762964366724909,0.000115113668831646,5.3175720191383e-49,1.18272026736387e-05,9.81391944478291e-05,1.89979792875227e-09,0.222944355391681,0.217130971516806
"3328",5.27668463377008,-0.814775311279921,0.667520797527752,0.000126320149427221,2.81918093410609e-56,1.64297860599469e-05,0.000341436618043197,7.34539432874086e-16,0.284068312047616,0.278712214631513
"3329",5.04182135947172,-0.638781201384267,0.913932315703186,0.000135822624605756,2.00775446850003e-45,0.00112929809212145,3.52572123656585e-06,1.31793312131825e-14,0.269298993629569,0.263832402559466
"3330",5.27956833694005,-0.637490700543744,1.03502824624815,0.000117080896378393,1.25493306453561e-48,0.000822424789239305,6.5994110806322e-08,1.97391870476931e-10,0.252197856733671,0.246603326983549
"3331",5.57876349043185,-0.841610084291195,0.741069926004762,0.000106550628952691,3.22176454446811e-64,8.39719373469358e-06,0.000120801828686333,1.24414806815588e-11,0.23462010925593,0.228894075160588
"3332",5.52593593179147,-0.972937713404145,0.61474817259576,0.000120568740945473,9.79643556357765e-52,5.4218149157735e-07,0.00153460841364669,1.90847738418471e-10,0.236302515369028,0.230589067853085
"3333",5.36119785534377,-0.642448888799856,0.996559820841635,0.000113825969564677,7.00744208151588e-50,0.00146089528977675,1.52762283694561e-06,7.37940250004004e-10,0.216369182057439,0.210506607359614
"3334",5.02732601816394,-0.685253114179699,0.712503741085275,0.000140368505332327,2.36580392871447e-40,0.00118465289356642,0.000959053778945457,1.45550682590577e-11,0.190139161030662,0.184080351761565
"3335",5.58714578219876,-0.787750683913715,0.828232347789272,0.000111055071406105,5.40213435950232e-62,2.05377156612769e-05,1.24253403071477e-05,6.30272513000285e-10,0.228048956389284,0.222273761549303
"3336",5.58572989838332,-0.835796686790786,0.498980193588276,0.000114173452284431,5.76077291379015e-56,1.61144438832066e-05,0.0095714360192589,8.19831726131866e-10,0.20643377180597,0.20049686735564
"3337",5.45807507106938,-0.658539375162932,0.812548547458426,0.000107153033370005,2.40157573789161e-69,0.000317605238025826,6.74907396124556e-06,6.20418965193702e-14,0.2671011520945,0.261618118319646
